Workflow_ID,Process_Name,Task_ID,Task_Type,Priority_Level,Department,Assigned_Employee_ID,Task_Start_Time,Task_End_Time,Estimated_Time_Minutes,Actual_Time_Minutes,Delay_Flag,Approval_Level,Employee_Workload,Cost_Per_Task
WF_827,Purchase Order,TASK_827,Escalation,Critical,Operations,EMP_115,2024-11-14 11:52:00,2024-11-14 13:35:00,21,103,1,Level 1,2,490.35
WF_828,Customer Complaint,TASK_828,Escalation,Medium,Customer Service,EMP_94,2024-12-11 09:27:00,2024-12-11 11:06:00,93,99,1,Level 2,6,50.79
WF_829,Invoice Approval,TASK_829,Data Entry,High,IT,EMP_128,2024-12-03 17:21:00,2024-12-03 21:02:00,185,221,1,Level 1,8,403.34
WF_830,HR Onboarding,TASK_830,Escalation,Low,Customer Service,EMP_71,2024-06-16 17:38:00,2024-06-16 19:39:00,75,121,1,Level 1,2,159.58
WF_831,IT Support Ticket,TASK_831,Approval,Low,Finance,EMP_135,2024-12-18 23:11:00,2024-12-19 02:10:00,81,179,1,Level 3,9,121.82
WF_832,IT Support Ticket,TASK_832,Escalation,Medium,Finance,EMP_2,2024-12-04 19:19:00,2024-12-04 21:51:00,120,152,1,Level 1,4,372.24
WF_833,IT Support Ticket,TASK_833,Review,Low,HR,EMP_83,2024-05-08 00:24:00,2024-05-08 01:23:00,42,59,1,Level 2,4,178.8
WF_834,Customer Complaint,TASK_834,Data Entry,Medium,HR,EMP_7,2024-12-05 15:09:00,2024-12-05 19:13:00,185,244,1,Level 3,6,90.78
WF_835,Purchase Order,TASK_835,Validation,Low,Finance,EMP_105,2024-04-06 18:09:00,2024-04-06 19:41:00,89,92,1,Level 2,3,223.34
WF_836,Customer Complaint,TASK_836,Data Entry,Medium,HR,EMP_85,2024-08-30 11:04:00,2024-08-30 15:00:00,182,236,1,Level 3,4,360.01
WF_837,IT Support Ticket,TASK_837,Review,Critical,Finance,EMP_94,2024-09-14 22:22:00,2024-09-15 02:02:00,116,220,1,Level 2,6,343.4
WF_838,IT Support Ticket,TASK_838,Data Entry,High,HR,EMP_79,2024-09-12 05:02:00,2024-09-12 09:19:00,156,257,1,Level 1,7,89.39
WF_839,Invoice Approval,TASK_839,Escalation,Low,Operations,EMP_78,2024-07-13 19:48:00,2024-07-13 20:44:00,32,56,1,Level 2,8,123.36
WF_840,HR Onboarding,TASK_840,Data Entry,Low,HR,EMP_135,2024-09-12 00:43:00,2024-09-12 04:12:00,152,209,1,Level 1,10,333.07
WF_841,IT Support Ticket,TASK_841,Review,High,HR,EMP_74,2024-08-25 05:16:00,2024-08-25 09:08:00,172,232,1,Level 2,9,150.0
WF_842,Purchase Order,TASK_842,Data Entry,Critical,Finance,EMP_109,2024-04-26 19:49:00,2024-04-26 21:03:00,63,74,1,Level 2,6,69.63
WF_843,HR Onboarding,TASK_843,Approval,Low,IT,EMP_58,2024-01-31 05:44:00,2024-01-31 07:51:00,99,127,1,Level 3,8,167.28
WF_844,IT Support Ticket,TASK_844,Escalation,Low,IT,EMP_134,2024-02-06 05:26:00,2024-02-06 09:11:00,116,225,1,Level 1,10,93.24
WF_845,HR Onboarding,TASK_845,Escalation,Critical,Customer Service,EMP_3,2024-03-22 12:51:00,2024-03-22 14:41:00,64,110,1,Level 3,5,151.99
WF_846,HR Onboarding,TASK_846,Data Entry,High,Finance,EMP_80,2024-10-03 18:04:00,2024-10-03 22:22:00,151,258,1,Level 3,3,403.29
WF_847,Purchase Order,TASK_847,Data Entry,Medium,Operations,EMP_16,2024-09-18 15:22:00,2024-09-18 20:31:00,236,309,1,Level 3,2,299.01
WF_848,Purchase Order,TASK_848,Review,Critical,Finance,EMP_47,2024-11-03 04:39:00,2024-11-03 07:52:00,101,193,1,Level 1,6,399.8
WF_849,Customer Complaint,TASK_849,Approval,High,Finance,EMP_17,2024-10-08 04:36:00,2024-10-08 08:12:00,186,216,1,Level 1,3,90.77
WF_850,IT Support Ticket,TASK_850,Data Entry,Medium,Customer Service,EMP_12,2024-06-21 18:56:00,2024-06-21 21:50:00,114,174,1,Level 2,6,148.62
WF_851,Purchase Order,TASK_851,Approval,Critical,HR,EMP_64,2024-09-25 17:30:00,2024-09-25 21:12:00,126,222,1,Level 2,3,154.78
WF_852,Purchase Order,TASK_852,Approval,High,Operations,EMP_91,2024-07-15 22:18:00,2024-07-15 23:49:00,77,91,1,Level 1,6,374.51
WF_853,Purchase Order,TASK_853,Validation,Low,HR,EMP_87,2024-08-13 00:53:00,2024-08-13 04:35:00,195,222,1,Level 2,4,342.9
WF_854,HR Onboarding,TASK_854,Validation,High,Operations,EMP_132,2024-07-29 15:14:00,2024-07-29 18:15:00,180,181,1,Level 1,2,453.15
WF_855,Invoice Approval,TASK_855,Validation,Medium,Customer Service,EMP_142,2024-02-15 06:58:00,2024-02-15 11:34:00,217,276,1,Level 3,2,151.43
WF_856,Purchase Order,TASK_856,Data Entry,High,HR,EMP_53,2024-06-11 06:17:00,2024-06-11 09:21:00,76,184,1,Level 2,9,223.5
WF_857,Invoice Approval,TASK_857,Approval,Critical,Customer Service,EMP_146,2024-11-06 02:29:00,2024-11-06 06:55:00,227,266,1,Level 3,4,373.4
WF_858,Invoice Approval,TASK_858,Review,High,Customer Service,EMP_9,2024-06-14 10:17:00,2024-06-14 15:42:00,212,325,1,Level 1,1,281.78
WF_859,IT Support Ticket,TASK_859,Validation,Critical,Customer Service,EMP_28,2024-11-22 22:24:00,2024-11-23 01:29:00,98,185,1,Level 1,10,192.37
WF_860,IT Support Ticket,TASK_860,Data Entry,High,IT,EMP_105,2024-10-31 13:13:00,2024-10-31 14:35:00,33,82,1,Level 1,4,338.76
WF_861,Purchase Order,TASK_861,Data Entry,Critical,HR,EMP_87,2024-01-29 14:58:00,2024-01-29 19:03:00,184,245,1,Level 1,2,112.13
WF_862,Customer Complaint,TASK_862,Validation,Critical,Customer Service,EMP_149,2024-10-17 11:23:00,2024-10-17 14:49:00,115,206,1,Level 3,6,351.96
WF_863,Invoice Approval,TASK_863,Review,Medium,Finance,EMP_113,2024-07-18 18:47:00,2024-07-18 19:55:00,53,68,1,Level 1,7,272.62
WF_864,Customer Complaint,TASK_864,Validation,Critical,HR,EMP_5,2024-03-30 19:49:00,2024-03-30 23:14:00,196,205,1,Level 2,5,90.67
WF_865,HR Onboarding,TASK_865,Data Entry,Critical,HR,EMP_78,2024-03-06 14:13:00,2024-03-06 15:31:00,36,78,1,Level 1,9,229.17
WF_866,Purchase Order,TASK_866,Validation,High,Customer Service,EMP_101,2024-02-12 01:38:00,2024-02-12 04:24:00,100,166,1,Level 3,9,450.03
WF_867,HR Onboarding,TASK_867,Approval,Medium,Customer Service,EMP_25,2024-08-03 02:26:00,2024-08-03 05:26:00,133,180,1,Level 1,3,450.92
WF_868,Customer Complaint,TASK_868,Escalation,Low,HR,EMP_150,2024-08-23 23:21:00,2024-08-23 23:40:00,18,19,1,Level 2,3,226.21
WF_869,Purchase Order,TASK_869,Review,High,IT,EMP_122,2024-08-24 18:15:00,2024-08-24 21:51:00,200,216,1,Level 2,8,415.42
WF_870,IT Support Ticket,TASK_870,Escalation,Medium,Customer Service,EMP_33,2024-08-28 10:13:00,2024-08-28 12:52:00,148,159,1,Level 2,8,419.49
WF_871,Purchase Order,TASK_871,Review,Critical,Finance,EMP_2,2024-11-13 20:27:00,2024-11-14 00:53:00,227,266,1,Level 2,8,88.35
WF_872,Invoice Approval,TASK_872,Data Entry,Medium,Operations,EMP_14,2024-11-27 16:38:00,2024-11-27 21:06:00,161,268,1,Level 1,8,490.2
WF_873,HR Onboarding,TASK_873,Validation,High,IT,EMP_107,2024-05-26 23:13:00,2024-05-27 04:01:00,202,288,1,Level 1,5,306.16
WF_874,Invoice Approval,TASK_874,Validation,Critical,IT,EMP_70,2024-01-27 13:56:00,2024-01-27 15:39:00,103,103,0,Level 1,5,464.27
WF_875,Customer Complaint,TASK_875,Review,Critical,Customer Service,EMP_68,2024-12-04 04:45:00,2024-12-04 08:16:00,102,211,1,Level 3,5,397.55
WF_876,HR Onboarding,TASK_876,Validation,Medium,Finance,EMP_31,2024-05-27 23:12:00,2024-05-28 03:03:00,209,231,1,Level 2,10,187.37
WF_877,HR Onboarding,TASK_877,Data Entry,High,HR,EMP_8,2024-07-03 18:11:00,2024-07-03 23:50:00,230,339,1,Level 3,1,369.61
WF_878,HR Onboarding,TASK_878,Validation,High,Finance,EMP_48,2024-04-29 16:05:00,2024-04-29 19:09:00,118,184,1,Level 1,10,345.47
WF_879,Customer Complaint,TASK_879,Approval,High,Operations,EMP_109,2024-01-27 04:16:00,2024-01-27 07:23:00,179,187,1,Level 1,5,189.82
WF_880,Purchase Order,TASK_880,Data Entry,Medium,Customer Service,EMP_41,2024-07-06 20:25:00,2024-07-07 00:47:00,148,262,1,Level 3,1,266.74
WF_881,Customer Complaint,TASK_881,Data Entry,Critical,Operations,EMP_94,2024-08-21 18:38:00,2024-08-21 20:52:00,114,134,1,Level 1,1,432.58
WF_882,HR Onboarding,TASK_882,Data Entry,Medium,Finance,EMP_40,2024-03-02 15:33:00,2024-03-02 18:07:00,137,154,1,Level 2,4,208.42
WF_883,IT Support Ticket,TASK_883,Review,High,HR,EMP_61,2024-02-09 17:07:00,2024-02-09 18:03:00,22,56,1,Level 2,6,420.7
WF_884,Invoice Approval,TASK_884,Data Entry,Medium,Operations,EMP_38,2024-09-15 06:55:00,2024-09-15 10:45:00,111,230,1,Level 3,4,466.97
WF_885,Invoice Approval,TASK_885,Review,Critical,Operations,EMP_125,2024-07-22 19:01:00,2024-07-22 20:55:00,33,114,1,Level 2,2,160.97
WF_886,IT Support Ticket,TASK_886,Data Entry,Low,HR,EMP_78,2024-09-13 20:22:00,2024-09-13 22:21:00,26,119,1,Level 2,3,477.42
WF_887,IT Support Ticket,TASK_887,Approval,Critical,Operations,EMP_130,2024-02-06 06:57:00,2024-02-06 10:09:00,173,192,1,Level 1,10,471.17
WF_888,HR Onboarding,TASK_888,Data Entry,High,Finance,EMP_57,2024-09-14 16:21:00,2024-09-14 22:18:00,240,357,1,Level 2,6,440.1
WF_889,HR Onboarding,TASK_889,Data Entry,Critical,Operations,EMP_21,2024-11-14 07:50:00,2024-11-14 12:09:00,199,259,1,Level 1,9,132.24
WF_890,Purchase Order,TASK_890,Escalation,Critical,Customer Service,EMP_37,2024-09-27 21:51:00,2024-09-27 23:43:00,40,112,1,Level 2,1,250.39
WF_891,HR Onboarding,TASK_891,Review,Low,Operations,EMP_120,2024-05-18 14:33:00,2024-05-18 16:11:00,48,98,1,Level 1,2,68.23
WF_892,Purchase Order,TASK_892,Approval,Medium,IT,EMP_125,2024-09-27 21:24:00,2024-09-28 00:44:00,123,200,1,Level 2,3,388.19
WF_893,Invoice Approval,TASK_893,Review,Medium,HR,EMP_86,2024-06-27 07:06:00,2024-06-27 08:57:00,43,111,1,Level 1,8,134.16
WF_894,Purchase Order,TASK_894,Approval,Critical,IT,EMP_9,2024-05-05 02:30:00,2024-05-05 04:20:00,109,110,1,Level 1,10,388.59
WF_895,IT Support Ticket,TASK_895,Validation,Low,HR,EMP_78,2024-07-23 10:18:00,2024-07-23 15:34:00,226,316,1,Level 3,4,174.13
WF_896,Customer Complaint,TASK_896,Validation,Low,HR,EMP_143,2024-07-21 16:23:00,2024-07-21 21:02:00,188,279,1,Level 2,2,467.33
WF_897,IT Support Ticket,TASK_897,Approval,Critical,Operations,EMP_70,2024-02-24 02:52:00,2024-02-24 04:11:00,33,79,1,Level 3,8,460.2
WF_898,Customer Complaint,TASK_898,Data Entry,High,IT,EMP_124,2024-10-26 13:43:00,2024-10-26 18:00:00,233,257,1,Level 2,8,174.92
WF_899,HR Onboarding,TASK_899,Review,Critical,Customer Service,EMP_71,2024-11-27 12:12:00,2024-11-27 14:41:00,89,149,1,Level 3,1,340.28
WF_900,IT Support Ticket,TASK_900,Validation,Critical,HR,EMP_66,2024-09-13 16:56:00,2024-09-13 18:51:00,73,115,1,Level 1,7,423.08
WF_901,Invoice Approval,TASK_901,Review,Low,IT,EMP_5,2024-04-21 20:14:00,2024-04-22 00:56:00,239,282,1,Level 3,5,332.2
WF_902,Purchase Order,TASK_902,Validation,Medium,Customer Service,EMP_97,2024-07-06 10:54:00,2024-07-06 15:53:00,192,299,1,Level 2,6,462.38
WF_903,HR Onboarding,TASK_903,Approval,Medium,IT,EMP_74,2024-06-17 19:20:00,2024-06-17 21:33:00,51,133,1,Level 2,4,67.86
WF_904,Purchase Order,TASK_904,Escalation,Critical,Finance,EMP_63,2024-02-14 01:07:00,2024-02-14 02:54:00,59,107,1,Level 2,6,88.9
WF_905,Customer Complaint,TASK_905,Escalation,Medium,Customer Service,EMP_110,2024-10-11 20:45:00,2024-10-12 00:16:00,106,211,1,Level 2,7,208.05
WF_906,HR Onboarding,TASK_906,Validation,Low,HR,EMP_75,2024-05-19 14:19:00,2024-05-19 17:27:00,125,188,1,Level 2,7,150.67
WF_907,Purchase Order,TASK_907,Validation,Low,Finance,EMP_96,2024-03-15 23:29:00,2024-03-16 01:24:00,40,115,1,Level 3,4,99.73
WF_908,Purchase Order,TASK_908,Validation,Medium,Customer Service,EMP_75,2024-01-10 04:19:00,2024-01-10 08:01:00,118,222,1,Level 2,1,296.0
WF_909,HR Onboarding,TASK_909,Escalation,Critical,Operations,EMP_60,2024-05-12 07:21:00,2024-05-12 09:46:00,47,145,1,Level 1,7,407.42
WF_910,HR Onboarding,TASK_910,Data Entry,Critical,Operations,EMP_113,2024-07-18 23:29:00,2024-07-19 03:58:00,171,269,1,Level 1,9,277.74
WF_911,HR Onboarding,TASK_911,Validation,Medium,Operations,EMP_131,2024-03-12 02:01:00,2024-03-12 04:15:00,124,134,1,Level 2,5,415.3
WF_912,Invoice Approval,TASK_912,Validation,Critical,Operations,EMP_90,2024-01-09 09:27:00,2024-01-09 12:41:00,165,194,1,Level 3,3,140.64
WF_913,HR Onboarding,TASK_913,Validation,Critical,IT,EMP_42,2024-02-01 02:38:00,2024-02-01 04:19:00,52,101,1,Level 1,5,157.27
WF_914,IT Support Ticket,TASK_914,Approval,Medium,Customer Service,EMP_21,2024-12-06 12:24:00,2024-12-06 14:01:00,20,97,1,Level 2,4,228.37
WF_915,Purchase Order,TASK_915,Escalation,High,IT,EMP_19,2024-05-25 05:04:00,2024-05-25 09:32:00,206,268,1,Level 2,1,123.87
WF_916,Customer Complaint,TASK_916,Escalation,Low,Operations,EMP_92,2024-07-15 01:15:00,2024-07-15 03:53:00,54,158,1,Level 3,2,204.08
WF_917,Invoice Approval,TASK_917,Data Entry,High,IT,EMP_91,2024-09-08 11:14:00,2024-09-08 14:03:00,49,169,1,Level 1,1,472.23
WF_918,IT Support Ticket,TASK_918,Escalation,Critical,HR,EMP_41,2024-10-14 03:42:00,2024-10-14 05:41:00,67,119,1,Level 3,4,244.27
WF_919,Purchase Order,TASK_919,Approval,High,IT,EMP_83,2024-06-21 20:50:00,2024-06-22 00:43:00,182,233,1,Level 1,5,372.23
WF_920,Purchase Order,TASK_920,Approval,Low,HR,EMP_120,2024-06-24 07:08:00,2024-06-24 11:37:00,185,269,1,Level 2,1,309.68
WF_921,Invoice Approval,TASK_921,Review,Low,IT,EMP_131,2024-11-04 18:08:00,2024-11-04 21:18:00,157,190,1,Level 2,7,232.17
WF_922,Customer Complaint,TASK_922,Data Entry,High,Operations,EMP_27,2024-06-10 08:44:00,2024-06-10 11:46:00,106,182,1,Level 3,3,93.65
WF_923,HR Onboarding,TASK_923,Review,Low,Operations,EMP_33,2024-10-04 12:14:00,2024-10-04 14:47:00,67,153,1,Level 3,4,166.62
WF_924,Invoice Approval,TASK_924,Review,High,Operations,EMP_47,2024-02-28 12:42:00,2024-02-28 15:38:00,169,176,1,Level 2,2,345.45
WF_925,Customer Complaint,TASK_925,Review,Low,Finance,EMP_10,2024-04-25 04:38:00,2024-04-25 08:40:00,221,242,1,Level 2,4,420.69
WF_926,HR Onboarding,TASK_926,Validation,Critical,Finance,EMP_43,2024-04-04 05:07:00,2024-04-04 08:08:00,161,181,1,Level 1,5,387.22
WF_927,Invoice Approval,TASK_927,Data Entry,High,Customer Service,EMP_84,2024-05-13 07:46:00,2024-05-13 10:48:00,136,182,1,Level 3,4,123.99
WF_928,Purchase Order,TASK_928,Approval,Low,HR,EMP_80,2024-07-15 23:46:00,2024-07-16 04:57:00,221,311,1,Level 3,8,285.54
WF_929,HR Onboarding,TASK_929,Escalation,Medium,IT,EMP_34,2024-11-03 00:42:00,2024-11-03 04:22:00,179,220,1,Level 2,6,352.98
WF_930,Customer Complaint,TASK_930,Review,High,Operations,EMP_35,2024-05-17 14:38:00,2024-05-17 16:14:00,21,96,1,Level 3,9,279.93
WF_931,Customer Complaint,TASK_931,Review,Low,HR,EMP_58,2024-10-06 05:56:00,2024-10-06 09:10:00,126,194,1,Level 3,7,384.05
WF_932,IT Support Ticket,TASK_932,Approval,Medium,IT,EMP_97,2024-04-29 18:47:00,2024-04-29 21:11:00,149,144,0,Level 3,1,96.07
WF_933,Purchase Order,TASK_933,Data Entry,Critical,HR,EMP_98,2024-12-07 00:47:00,2024-12-07 03:41:00,60,174,1,Level 2,8,497.94
WF_934,HR Onboarding,TASK_934,Validation,Low,Operations,EMP_56,2024-08-11 04:56:00,2024-08-11 08:03:00,90,187,1,Level 3,6,149.92
WF_935,Invoice Approval,TASK_935,Escalation,High,Finance,EMP_111,2024-11-16 05:01:00,2024-11-16 09:26:00,191,265,1,Level 2,5,236.3
WF_936,HR Onboarding,TASK_936,Data Entry,Low,Finance,EMP_115,2024-11-28 14:24:00,2024-11-28 16:07:00,48,103,1,Level 3,7,496.15
WF_937,Invoice Approval,TASK_937,Approval,Medium,IT,EMP_41,2024-08-25 01:33:00,2024-08-25 03:00:00,57,87,1,Level 2,10,302.45
WF_938,Purchase Order,TASK_938,Escalation,Low,Finance,EMP_56,2024-06-02 04:32:00,2024-06-02 09:34:00,235,302,1,Level 2,7,404.51
WF_939,Invoice Approval,TASK_939,Review,Medium,Operations,EMP_97,2024-09-29 06:02:00,2024-09-29 09:06:00,95,184,1,Level 3,8,273.41
WF_940,Customer Complaint,TASK_940,Validation,Critical,HR,EMP_121,2024-01-25 13:29:00,2024-01-25 15:15:00,40,106,1,Level 3,4,114.13
WF_941,Purchase Order,TASK_941,Escalation,Low,Operations,EMP_126,2024-01-24 17:58:00,2024-01-24 21:47:00,226,229,1,Level 3,6,361.35
WF_942,IT Support Ticket,TASK_942,Validation,Critical,Operations,EMP_78,2024-11-10 13:40:00,2024-11-10 15:33:00,91,113,1,Level 1,5,264.26
WF_943,IT Support Ticket,TASK_943,Review,High,IT,EMP_5,2024-07-04 17:17:00,2024-07-04 20:28:00,172,191,1,Level 3,2,264.81
WF_944,IT Support Ticket,TASK_944,Approval,Critical,Finance,EMP_143,2024-09-10 10:14:00,2024-09-10 10:53:00,19,39,1,Level 1,3,494.04
WF_945,Customer Complaint,TASK_945,Data Entry,High,Customer Service,EMP_64,2024-09-10 11:44:00,2024-09-10 16:07:00,222,263,1,Level 1,2,489.15
WF_946,HR Onboarding,TASK_946,Approval,Medium,IT,EMP_23,2024-05-28 23:08:00,2024-05-29 02:28:00,117,200,1,Level 1,1,140.9
WF_947,HR Onboarding,TASK_947,Review,Low,IT,EMP_21,2024-10-17 12:36:00,2024-10-17 15:38:00,99,182,1,Level 2,5,321.27
WF_948,Purchase Order,TASK_948,Escalation,Critical,Operations,EMP_82,2024-02-13 14:17:00,2024-02-13 16:44:00,46,147,1,Level 2,8,227.78
WF_949,Customer Complaint,TASK_949,Approval,Low,Operations,EMP_43,2024-06-10 10:52:00,2024-06-10 15:44:00,235,292,1,Level 1,7,194.71
WF_950,Invoice Approval,TASK_950,Validation,Critical,Finance,EMP_117,2024-11-10 18:31:00,2024-11-10 21:28:00,148,177,1,Level 3,10,293.4
WF_951,IT Support Ticket,TASK_951,Review,Medium,Customer Service,EMP_107,2024-07-28 04:31:00,2024-07-28 06:19:00,38,108,1,Level 1,8,129.92
WF_952,Customer Complaint,TASK_952,Approval,Medium,Customer Service,EMP_143,2024-07-03 23:27:00,2024-07-04 02:48:00,147,201,1,Level 1,6,187.39
WF_953,HR Onboarding,TASK_953,Validation,High,HR,EMP_13,2024-02-14 03:25:00,2024-02-14 08:54:00,218,329,1,Level 1,10,340.27
WF_954,Invoice Approval,TASK_954,Review,Medium,IT,EMP_51,2024-04-20 12:41:00,2024-04-20 15:44:00,112,183,1,Level 1,8,400.35
WF_955,IT Support Ticket,TASK_955,Approval,High,HR,EMP_128,2024-04-27 16:31:00,2024-04-27 19:45:00,155,194,1,Level 1,1,303.51
WF_956,Customer Complaint,TASK_956,Validation,Critical,HR,EMP_28,2024-05-20 09:32:00,2024-05-20 13:11:00,193,219,1,Level 3,7,451.48
WF_957,Customer Complaint,TASK_957,Review,Medium,Finance,EMP_53,2024-02-02 23:28:00,2024-02-03 02:10:00,153,162,1,Level 2,2,173.82
WF_958,HR Onboarding,TASK_958,Validation,Low,Customer Service,EMP_93,2024-03-28 03:03:00,2024-03-28 07:25:00,162,262,1,Level 2,10,195.0
WF_959,HR Onboarding,TASK_959,Data Entry,Critical,HR,EMP_129,2024-03-08 02:36:00,2024-03-08 07:41:00,190,305,1,Level 2,2,298.22
WF_960,Purchase Order,TASK_960,Approval,Critical,HR,EMP_43,2024-06-12 05:05:00,2024-06-12 08:19:00,131,194,1,Level 1,5,222.09
WF_961,Invoice Approval,TASK_961,Approval,Critical,IT,EMP_14,2024-04-02 11:35:00,2024-04-02 16:23:00,232,288,1,Level 2,10,72.72
WF_962,IT Support Ticket,TASK_962,Review,High,HR,EMP_73,2024-04-17 15:00:00,2024-04-17 18:42:00,188,222,1,Level 2,1,371.15
WF_963,Customer Complaint,TASK_963,Validation,High,Finance,EMP_12,2024-11-12 11:06:00,2024-11-12 12:03:00,18,57,1,Level 3,6,373.33
WF_964,Invoice Approval,TASK_964,Review,Critical,IT,EMP_44,2024-10-10 00:39:00,2024-10-10 02:14:00,70,95,1,Level 3,9,440.07
WF_965,Purchase Order,TASK_965,Data Entry,Medium,IT,EMP_80,2024-08-14 05:02:00,2024-08-14 09:41:00,169,279,1,Level 3,9,291.18
WF_966,Purchase Order,TASK_966,Approval,Medium,HR,EMP_21,2024-04-17 23:30:00,2024-04-17 23:41:00,16,11,0,Level 3,5,224.63
WF_967,Invoice Approval,TASK_967,Escalation,Critical,HR,EMP_15,2024-03-27 14:29:00,2024-03-27 17:54:00,123,205,1,Level 3,10,228.96
WF_968,IT Support Ticket,TASK_968,Validation,High,Finance,EMP_100,2024-07-01 16:59:00,2024-07-01 20:05:00,92,186,1,Level 1,4,295.74
WF_969,Purchase Order,TASK_969,Validation,Medium,Customer Service,EMP_15,2024-12-04 10:24:00,2024-12-04 15:40:00,239,316,1,Level 3,9,202.37
WF_970,IT Support Ticket,TASK_970,Approval,Low,Finance,EMP_145,2024-04-22 06:10:00,2024-04-22 09:00:00,74,170,1,Level 1,1,288.27
WF_971,HR Onboarding,TASK_971,Data Entry,Critical,Operations,EMP_19,2024-05-08 21:46:00,2024-05-09 00:13:00,81,147,1,Level 3,9,75.11
WF_972,Invoice Approval,TASK_972,Escalation,Medium,Operations,EMP_39,2024-08-02 00:14:00,2024-08-02 05:58:00,227,344,1,Level 3,8,470.84
WF_973,HR Onboarding,TASK_973,Data Entry,Low,HR,EMP_79,2024-12-23 13:51:00,2024-12-23 17:03:00,197,192,0,Level 1,1,129.45
WF_974,Invoice Approval,TASK_974,Data Entry,Critical,Customer Service,EMP_16,2024-05-13 20:26:00,2024-05-13 23:23:00,126,177,1,Level 1,1,362.82
WF_975,Purchase Order,TASK_975,Validation,Low,HR,EMP_68,2024-04-27 12:40:00,2024-04-27 13:51:00,37,71,1,Level 3,2,378.94
WF_976,Customer Complaint,TASK_976,Validation,High,IT,EMP_14,2024-09-29 16:41:00,2024-09-29 20:58:00,189,257,1,Level 2,10,150.4
WF_977,Customer Complaint,TASK_977,Escalation,Low,HR,EMP_83,2024-09-19 23:24:00,2024-09-20 01:58:00,129,154,1,Level 1,2,165.72
WF_978,Customer Complaint,TASK_978,Approval,Low,HR,EMP_80,2024-05-02 07:09:00,2024-05-02 09:46:00,45,157,1,Level 1,3,105.09
WF_979,Invoice Approval,TASK_979,Review,Low,Customer Service,EMP_139,2024-04-07 22:34:00,2024-04-08 00:06:00,68,92,1,Level 1,8,323.13
WF_980,HR Onboarding,TASK_980,Data Entry,Medium,HR,EMP_26,2024-05-20 03:44:00,2024-05-20 05:45:00,108,121,1,Level 3,6,404.62
WF_981,Invoice Approval,TASK_981,Review,Medium,HR,EMP_50,2024-07-29 12:17:00,2024-07-29 16:12:00,187,235,1,Level 3,6,80.9
WF_982,Customer Complaint,TASK_982,Data Entry,Critical,Customer Service,EMP_92,2024-09-04 04:28:00,2024-09-04 07:22:00,160,174,1,Level 1,8,402.5
WF_983,Purchase Order,TASK_983,Validation,High,Operations,EMP_115,2024-05-03 09:15:00,2024-05-03 12:27:00,103,192,1,Level 3,9,58.93
WF_984,HR Onboarding,TASK_984,Validation,High,Operations,EMP_37,2024-02-03 14:57:00,2024-02-03 18:34:00,153,217,1,Level 2,9,246.79
WF_985,Invoice Approval,TASK_985,Review,Medium,Operations,EMP_82,2024-08-27 11:47:00,2024-08-27 14:51:00,76,184,1,Level 1,6,245.62
WF_986,Invoice Approval,TASK_986,Validation,Medium,HR,EMP_40,2024-03-16 18:52:00,2024-03-16 22:51:00,205,239,1,Level 3,1,212.99
WF_987,HR Onboarding,TASK_987,Review,High,Finance,EMP_25,2024-02-08 12:52:00,2024-02-08 14:03:00,40,71,1,Level 1,5,187.49
WF_988,IT Support Ticket,TASK_988,Data Entry,Low,HR,EMP_28,2024-11-28 15:07:00,2024-11-28 15:35:00,15,28,1,Level 2,7,116.99
WF_989,Invoice Approval,TASK_989,Review,Low,HR,EMP_3,2024-08-17 06:52:00,2024-08-17 09:42:00,57,170,1,Level 2,3,356.54
WF_990,HR Onboarding,TASK_990,Validation,High,Finance,EMP_85,2024-11-25 19:59:00,2024-11-25 21:30:00,31,91,1,Level 3,10,409.02
WF_991,IT Support Ticket,TASK_991,Approval,Critical,Finance,EMP_120,2024-10-11 23:09:00,2024-10-12 00:51:00,104,102,0,Level 2,5,382.08
WF_992,Purchase Order,TASK_992,Review,High,Customer Service,EMP_60,2024-07-11 22:47:00,2024-07-12 02:24:00,121,217,1,Level 3,6,443.37
WF_993,Customer Complaint,TASK_993,Data Entry,Critical,HR,EMP_146,2024-05-03 08:57:00,2024-05-03 13:47:00,198,290,1,Level 1,6,142.84
WF_994,Invoice Approval,TASK_994,Review,Low,IT,EMP_118,2024-08-09 14:27:00,2024-08-09 17:19:00,73,172,1,Level 3,4,334.72
WF_995,Customer Complaint,TASK_995,Escalation,Low,HR,EMP_7,2024-11-15 11:58:00,2024-11-15 14:55:00,61,177,1,Level 3,5,111.26
WF_996,HR Onboarding,TASK_996,Escalation,Low,Customer Service,EMP_119,2024-03-09 10:29:00,2024-03-09 15:40:00,216,311,1,Level 2,3,323.11
WF_997,IT Support Ticket,TASK_997,Validation,Medium,HR,EMP_3,2024-08-26 05:07:00,2024-08-26 06:43:00,49,96,1,Level 1,3,394.59
WF_998,Purchase Order,TASK_998,Escalation,Medium,HR,EMP_63,2024-10-16 20:47:00,2024-10-16 22:13:00,32,86,1,Level 2,10,469.51
